interaction_id,customer_id,product_id,interaction_type,interaction_score,rating,quantity,timestamp
INT0012637,CUST00622,PROD00018,purchase,1.0,,1,2026-03-12
INT0012638,CUST00622,PROD00187,view,0.057,,1,2025-05-11
INT0012639,CUST00622,PROD00103,view,0.071,,1,2025-10-02
INT0012640,CUST00622,PROD00082,view,0.088,,1,2026-07-17
INT0012641,CUST00623,PROD00011,cart,0.569,,1,2025-05-09
INT0012642,CUST00623,PROD00169,view,0.121,,1,2025-12-08
INT0012643,CUST00623,PROD00013,rating,0.968,4.0,1,2025-09-27
INT0012644,CUST00623,PROD00008,purchase,0.919,,1,2025-09-26
INT0012645,CUST00623,PROD00039,purchase,0.887,,1,2025-07-22
INT0012646,CUST00623,PROD00160,view,0.054,,1,2025-12-23
INT0012647,CUST00623,PROD00217,view,0.155,,1,2025-10-03
INT0012648,CUST00623,PROD00095,cart,0.645,,1,2026-02-27
INT0012649,CUST00623,PROD00019,view,0.103,,1,2025-11-01
INT0012650,CUST00623,PROD00013,cart,0.663,,1,2026-07-28
INT0012651,CUST00623,PROD00063,view,0.08,,1,2025-05-12
INT0012652,CUST00623,PROD00245,wishlist,0.341,,1,2025-01-05
INT0012653,CUST00623,PROD00182,view,0.102,,1,2025-09-04
INT0012654,CUST00623,PROD00200,cart,0.581,,1,2025-07-08
INT0012655,CUST00623,PROD00179,view,0.144,,1,2025-02-04
INT0012656,CUST00623,PROD00019,view,0.116,,1,2025-01-28
INT0012657,CUST00623,PROD00039,view,0.05,,1,2026-04-11
INT0012658,CUST00623,PROD00083,cart,0.647,,1,2026-04-04
INT0012659,CUST00623,PROD00208,cart,0.671,,1,2026-04-28
INT0012660,CUST00623,PROD00136,purchase,0.885,,2,2026-06-10
INT0012661,CUST00623,PROD00005,wishlist,0.34,,1,2026-07-10
INT0012662,CUST00623,PROD00146,purchase,0.922,,1,2025-05-25
INT0012663,CUST00624,PROD00153,view,0.122,,1,2026-05-05
INT0012664,CUST00624,PROD00224,purchase,0.96,,2,2025-09-30
INT0012665,CUST00624,PROD00066,purchase,1.0,,3,2026-07-02
INT0012666,CUST00624,PROD00093,purchase,0.953,,2,2026-03-27
INT0012667,CUST00624,PROD00162,cart,0.687,,1,2025-07-21
INT0012668,CUST00624,PROD00108,purchase,0.928,,2,2025-02-04
INT0012669,CUST00624,PROD00010,rating,0.81,4.0,1,2025-12-03
INT0012670,CUST00624,PROD00199,cart,0.523,,1,2025-06-06
INT0012671,CUST00624,PROD00079,view,0.088,,1,2026-01-08
INT0012672,CUST00624,PROD00073,view,0.135,,1,2025-10-18
INT0012673,CUST00624,PROD00052,cart,0.508,,1,2025-01-25
INT0012674,CUST00624,PROD00250,view,0.067,,1,2025-02-05
INT0012675,CUST00624,PROD00012,cart,0.687,,1,2025-10-09
INT0012676,CUST00625,PROD00074,cart,0.606,,1,2025-03-16
INT0012677,CUST00625,PROD00234,cart,0.614,,1,2025-06-23
INT0012678,CUST00625,PROD00015,wishlist,0.345,,1,2025-09-17
INT0012679,CUST00627,PROD00105,view,0.071,,1,2026-02-12
INT0012680,CUST00627,PROD00177,wishlist,0.345,,1,2025-03-09
INT0012681,CUST00627,PROD00182,purchase,0.935,,2,2025-03-09
INT0012682,CUST00627,PROD00111,purchase,1.0,,1,2025-12-25
INT0012683,CUST00627,PROD00173,wishlist,0.417,,1,2026-05-21
INT0012684,CUST00627,PROD00070,view,0.099,,1,2026-05-26
INT0012685,CUST00627,PROD00031,wishlist,0.442,,1,2026-06-14
INT0012686,CUST00627,PROD00209,purchase,0.972,,1,2026-06-08
INT0012687,CUST00627,PROD00078,view,0.13,,1,2025-06-19
INT0012688,CUST00627,PROD00078,wishlist,0.402,,1,2025-01-15
INT0012689,CUST00627,PROD00174,wishlist,0.395,,1,2025-10-12
INT0012690,CUST00627,PROD00112,cart,0.679,,1,2026-02-20
INT0012691,CUST00627,PROD00161,view,0.106,,1,2025-01-11
INT0012692,CUST00627,PROD00229,wishlist,0.354,,1,2025-09-17
INT0012693,CUST00627,PROD00241,view,0.061,,1,2026-04-01
INT0012694,CUST00627,PROD00102,purchase,1.0,,1,2026-02-08
INT0012695,CUST00627,PROD00118,rating,0.889,3.0,1,2025-08-13
INT0012696,CUST00627,PROD00105,view,0.104,,1,2025-01-16
INT0012697,CUST00627,PROD00102,view,0.105,,1,2026-05-28
INT0012698,CUST00627,PROD00233,view,0.117,,1,2025-03-25
INT0012699,CUST00628,PROD00105,view,0.095,,1,2026-07-10
INT0012700,CUST00628,PROD00250,view,0.095,,1,2025-01-20
INT0012701,CUST00628,PROD00018,wishlist,0.317,,1,2026-04-30
INT0012702,CUST00628,PROD00093,cart,0.691,,1,2026-06-14
INT0012703,CUST00628,PROD00200,purchase,1.0,,1,2026-04-04
INT0012704,CUST00628,PROD00073,view,0.087,,1,2025-08-01
INT0012705,CUST00628,PROD00141,purchase,1.0,,1,2025-03-02
INT0012706,CUST00628,PROD00025,purchase,1.0,,1,2025-05-10
INT0012707,CUST00628,PROD00015,view,0.076,,1,2025-02-19
INT0012708,CUST00628,PROD00232,cart,0.684,,1,2025-07-16
INT0012709,CUST00628,PROD00073,purchase,0.889,,1,2025-11-19
INT0012710,CUST00628,PROD00182,purchase,0.918,,1,2026-01-03
INT0012711,CUST00628,PROD00028,view,0.124,,1,2026-04-26
INT0012712,CUST00628,PROD00024,wishlist,0.405,,1,2026-07-31
INT0012713,CUST00628,PROD00093,view,0.08,,1,2026-06-18
INT0012714,CUST00628,PROD00143,view,0.148,,1,2025-02-04
INT0012715,CUST00628,PROD00159,rating,0.791,4.0,1,2025-09-09
INT0012716,CUST00628,PROD00033,rating,0.744,4.0,1,2025-05-04
INT0012717,CUST00628,PROD00236,purchase,0.986,,2,2026-05-21
INT0012718,CUST00628,PROD00101,view,0.108,,1,2026-02-09
INT0012719,CUST00628,PROD00114,purchase,0.95,,1,2025-04-17
INT0012720,CUST00628,PROD00039,view,0.117,,1,2025-07-10
INT0012721,CUST00628,PROD00112,purchase,0.917,,1,2025-04-16
INT0012722,CUST00628,PROD00031,cart,0.611,,1,2025-01-11
INT0012723,CUST00628,PROD00242,purchase,0.951,,1,2025-11-10
INT0012724,CUST00628,PROD00039,cart,0.523,,1,2025-12-28
INT0012725,CUST00628,PROD00220,view,0.126,,1,2025-11-22
INT0012726,CUST00628,PROD00152,cart,0.559,,1,2025-08-06
INT0012727,CUST00628,PROD00001,cart,0.605,,1,2025-12-02
INT0012728,CUST00629,PROD00229,view,0.102,,1,2025-03-11
INT0012729,CUST00629,PROD00055,purchase,1.0,,1,2025-04-16
INT0012730,CUST00629,PROD00148,purchase,1.0,,1,2025-08-03
INT0012731,CUST00629,PROD00029,purchase,0.917,,1,2026-07-17
INT0012732,CUST00629,PROD00085,purchase,1.0,,2,2026-06-21
INT0012733,CUST00629,PROD00161,view,0.117,,1,2025-06-03
INT0012734,CUST00629,PROD00069,view,0.101,,1,2025-09-30
INT0012735,CUST00629,PROD00096,cart,0.722,,1,2025-01-27
INT0012736,CUST00629,PROD00125,purchase,1.0,,1,2025-09-16
INT0012737,CUST00629,PROD00097,wishlist,0.426,,1,2025-02-20
INT0012738,CUST00629,PROD00063,purchase,0.928,,1,2025-08-29
INT0012739,CUST00629,PROD00093,view,0.142,,1,2025-04-29
INT0012740,CUST00629,PROD00161,rating,0.98,5.0,1,2025-09-18
INT0012741,CUST00629,PROD00143,view,0.051,,1,2025-11-23
INT0012742,CUST00629,PROD00211,view,0.072,,1,2025-01-19
INT0012743,CUST00629,PROD00180,purchase,0.942,,2,2025-12-21
INT0012744,CUST00629,PROD00200,purchase,0.972,,2,2026-03-31
INT0012745,CUST00629,PROD00242,cart,0.676,,1,2025-05-13
INT0012746,CUST00629,PROD00063,view,0.081,,1,2026-03-07
INT0012747,CUST00629,PROD00242,rating,0.921,4.0,1,2025-08-09
INT0012748,CUST00630,PROD00151,view,0.077,,1,2025-07-31
INT0012749,CUST00630,PROD00053,view,0.084,,1,2026-02-04
INT0012750,CUST00630,PROD00248,rating,0.767,3.0,1,2025-09-29
INT0012751,CUST00630,PROD00086,view,0.124,,1,2025-02-23
INT0012752,CUST00630,PROD00213,view,0.099,,1,2025-08-06
INT0012753,CUST00630,PROD00223,view,0.145,,1,2025-03-01
INT0012754,CUST00630,PROD00100,view,0.05,,1,2025-02-11
INT0012755,CUST00630,PROD00047,purchase,0.956,,2,2025-04-23
INT0012756,CUST00630,PROD00035,purchase,1.0,,1,2026-01-07
INT0012757,CUST00630,PROD00093,view,0.07,,1,2026-07-10
INT0012758,CUST00630,PROD00060,purchase,1.0,,1,2025-09-09
INT0012759,CUST00630,PROD00151,wishlist,0.339,,1,2026-03-11
INT0012760,CUST00630,PROD00070,view,0.15,,1,2026-05-10
INT0012761,CUST00630,PROD00079,view,0.115,,1,2026-01-14
INT0012762,CUST00630,PROD00058,purchase,0.993,,1,2026-06-03
INT0012763,CUST00630,PROD00010,rating,0.89,5.0,1,2026-06-11
INT0012764,CUST00630,PROD00217,view,0.066,,1,2026-01-29
INT0012765,CUST00630,PROD00121,view,0.112,,1,2026-01-07
INT0012766,CUST00630,PROD00109,view,0.074,,1,2025-11-16
INT0012767,CUST00630,PROD00015,view,0.113,,1,2025-06-19
INT0012768,CUST00630,PROD00172,purchase,1.0,,1,2025-09-15
INT0012769,CUST00630,PROD00139,view,0.071,,1,2026-02-17
INT0012770,CUST00630,PROD00057,view,0.086,,1,2026-07-12
INT0012771,CUST00630,PROD00211,rating,0.893,2.0,1,2025-12-13
INT0012772,CUST00630,PROD00213,view,0.146,,1,2025-08-03
INT0012773,CUST00630,PROD00030,rating,0.776,3.0,1,2026-06-08
INT0012774,CUST00630,PROD00168,cart,0.583,,1,2026-05-18
INT0012775,CUST00631,PROD00002,wishlist,0.432,,1,2025-12-20
INT0012776,CUST00631,PROD00250,view,0.106,,1,2025-11-05
INT0012777,CUST00631,PROD00182,view,0.097,,1,2025-08-13
INT0012778,CUST00631,PROD00140,purchase,1.0,,1,2025-04-07
INT0012779,CUST00631,PROD00091,purchase,1.0,,1,2026-03-07
INT0012780,CUST00631,PROD00246,cart,0.651,,1,2026-04-20
INT0012781,CUST00631,PROD00062,view,0.123,,1,2025-07-25
INT0012782,CUST00631,PROD00239,purchase,1.0,,3,2026-03-17
INT0012783,CUST00631,PROD00184,rating,0.782,4.0,1,2025-10-25
INT0012784,CUST00631,PROD00226,rating,0.865,4.0,1,2025-01-23
INT0012785,CUST00631,PROD00108,wishlist,0.325,,1,2026-06-13
INT0012786,CUST00631,PROD00242,view,0.074,,1,2025-02-22
INT0012787,CUST00631,PROD00055,rating,0.841,5.0,1,2025-05-16
INT0012788,CUST00631,PROD00085,view,0.069,,1,2025-12-29
INT0012789,CUST00631,PROD00226,purchase,1.0,,1,2026-03-14
INT0012790,CUST00631,PROD00246,view,0.097,,1,2026-05-23
INT0012791,CUST00631,PROD00001,rating,0.987,5.0,1,2026-04-24
INT0012792,CUST00631,PROD00090,view,0.076,,1,2025-07-10
INT0012793,CUST00631,PROD00126,view,0.079,,1,2025-09-20
INT0012794,CUST00631,PROD00069,view,0.082,,1,2025-10-27
INT0012795,CUST00631,PROD00033,view,0.071,,1,2025-03-07
INT0012796,CUST00631,PROD00126,wishlist,0.409,,1,2025-09-15
INT0012797,CUST00632,PROD00062,cart,0.667,,1,2026-01-26
INT0012798,CUST00632,PROD00054,view,0.057,,1,2026-01-21
INT0012799,CUST00632,PROD00151,purchase,1.0,,2,2025-05-03
INT0012800,CUST00632,PROD00154,wishlist,0.352,,1,2025-01-25
INT0012801,CUST00632,PROD00006,cart,0.535,,1,2025-03-06
INT0012802,CUST00632,PROD00221,purchase,1.0,,1,2026-06-11
INT0012803,CUST00632,PROD00151,purchase,1.0,,1,2026-04-11
INT0012804,CUST00632,PROD00055,view,0.091,,1,2026-07-12
INT0012805,CUST00632,PROD00148,view,0.065,,1,2025-12-30
INT0012806,CUST00632,PROD00246,purchase,1.0,,1,2026-01-21
INT0012807,CUST00632,PROD00140,wishlist,0.438,,1,2025-12-19
INT0012808,CUST00632,PROD00086,rating,0.859,3.0,1,2026-05-21
INT0012809,CUST00632,PROD00162,rating,0.726,4.0,1,2025-07-07
INT0012810,CUST00632,PROD00170,purchase,1.0,,1,2025-11-02
INT0012811,CUST00632,PROD00090,wishlist,0.308,,1,2025-03-20
INT0012812,CUST00632,PROD00034,purchase,0.931,,1,2025-04-14
INT0012813,CUST00632,PROD00210,cart,0.641,,1,2025-08-25
INT0012814,CUST00632,PROD00246,view,0.109,,1,2025-11-26
INT0012815,CUST00632,PROD00136,purchase,0.966,,1,2025-01-26
INT0012816,CUST00632,PROD00142,purchase,1.0,,3,2025-04-27
INT0012817,CUST00632,PROD00166,purchase,0.915,,1,2026-06-15
INT0012818,CUST00632,PROD00110,cart,0.51,,1,2026-05-18
INT0012819,CUST00632,PROD00170,purchase,1.0,,1,2026-03-04
INT0012820,CUST00632,PROD00172,cart,0.647,,1,2026-04-14
INT0012821,CUST00632,PROD00145,wishlist,0.367,,1,2025-03-22
INT0012822,CUST00633,PROD00244,wishlist,0.32,,1,2026-05-12
INT0012823,CUST00633,PROD00177,view,0.098,,1,2026-04-11
INT0012824,CUST00633,PROD00067,purchase,0.819,,2,2025-10-27
INT0012825,CUST00633,PROD00012,purchase,1.0,,1,2026-04-17
INT0012826,CUST00633,PROD00090,purchase,0.956,,1,2026-05-04
INT0012827,CUST00633,PROD00014,purchase,0.977,,1,2025-04-03
INT0012828,CUST00633,PROD00195,wishlist,0.365,,1,2026-03-01
INT0012829,CUST00633,PROD00003,purchase,1.0,,1,2025-03-11
INT0012830,CUST00633,PROD00103,view,0.082,,1,2026-04-28
INT0012831,CUST00633,PROD00069,wishlist,0.396,,1,2025-08-02
INT0012832,CUST00633,PROD00131,cart,0.642,,1,2026-03-08
INT0012833,CUST00633,PROD00073,purchase,1.0,,1,2026-03-01
INT0012834,CUST00633,PROD00153,view,0.109,,1,2025-03-22
INT0012835,CUST00633,PROD00224,purchase,0.982,,1,2025-10-20
INT0012836,CUST00633,PROD00089,rating,0.785,4.0,1,2026-01-29
INT0012837,CUST00633,PROD00081,cart,0.596,,1,2025-03-12
INT0012838,CUST00634,PROD00199,view,0.155,,1,2025-04-25
INT0012839,CUST00634,PROD00066,cart,0.612,,1,2026-06-21
INT0012840,CUST00634,PROD00072,cart,0.643,,1,2025-03-19
INT0012841,CUST00634,PROD00075,rating,0.864,3.0,1,2025-12-25
INT0012842,CUST00634,PROD00231,rating,0.913,4.0,1,2026-04-21
INT0012843,CUST00634,PROD00024,view,0.121,,1,2025-03-30
INT0012844,CUST00634,PROD00143,view,0.11,,1,2025-12-01
INT0012845,CUST00634,PROD00094,rating,0.964,4.0,1,2025-08-23
INT0012846,CUST00634,PROD00193,wishlist,0.373,,1,2026-05-04
INT0012847,CUST00634,PROD00016,cart,0.568,,1,2025-06-30
INT0012848,CUST00634,PROD00164,view,0.067,,1,2025-08-19
INT0012849,CUST00634,PROD00119,cart,0.588,,1,2026-02-16
INT0012850,CUST00634,PROD00037,view,0.135,,1,2025-03-18
INT0012851,CUST00634,PROD00199,wishlist,0.431,,1,2026-05-08
INT0012852,CUST00634,PROD00003,purchase,1.0,,1,2025-08-01
INT0012853,CUST00634,PROD00185,view,0.136,,1,2025-03-23
INT0012854,CUST00634,PROD00212,rating,0.939,3.0,1,2025-02-19
INT0012855,CUST00634,PROD00128,wishlist,0.389,,1,2025-02-27
INT0012856,CUST00634,PROD00141,wishlist,0.402,,1,2025-07-19
INT0012857,CUST00634,PROD00181,purchase,1.0,,1,2026-07-16
INT0012858,CUST00634,PROD00094,purchase,1.0,,1,2026-04-17
INT0012859,CUST00634,PROD00027,purchase,1.0,,1,2025-04-07
INT0012860,CUST00634,PROD00247,cart,0.515,,1,2026-03-30
INT0012861,CUST00634,PROD00098,view,0.078,,1,2025-06-10
INT0012862,CUST00635,PROD00206,wishlist,0.384,,1,2025-07-22
INT0012863,CUST00635,PROD00094,purchase,0.933,,2,2025-07-19
INT0012864,CUST00635,PROD00087,purchase,1.0,,1,2025-05-22
INT0012865,CUST00635,PROD00170,cart,0.54,,1,2025-07-07
INT0012866,CUST00635,PROD00124,purchase,1.0,,1,2025-02-15
INT0012867,CUST00635,PROD00231,view,0.142,,1,2025-12-15
INT0012868,CUST00635,PROD00055,view,0.098,,1,2025-09-03
INT0012869,CUST00635,PROD00101,cart,0.589,,1,2026-03-19
INT0012870,CUST00635,PROD00101,cart,0.597,,1,2025-11-29
INT0012871,CUST00636,PROD00089,view,0.067,,1,2025-11-23
INT0012872,CUST00636,PROD00158,view,0.118,,1,2026-06-06
INT0012873,CUST00636,PROD00038,cart,0.669,,1,2025-07-08
INT0012874,CUST00636,PROD00245,purchase,1.0,,1,2025-03-23
INT0012875,CUST00636,PROD00043,view,0.104,,1,2026-03-16
INT0012876,CUST00636,PROD00091,cart,0.559,,1,2026-03-29
INT0012877,CUST00636,PROD00090,view,0.123,,1,2025-06-08
INT0012878,CUST00636,PROD00109,purchase,0.961,,1,2025-11-02
INT0012879,CUST00636,PROD00130,rating,0.869,4.0,1,2026-04-24
INT0012880,CUST00636,PROD00018,view,0.055,,1,2025-10-20
INT0012881,CUST00636,PROD00141,view,0.108,,1,2026-06-09
INT0012882,CUST00636,PROD00213,view,0.145,,1,2025-07-21
INT0012883,CUST00636,PROD00056,rating,0.793,3.0,1,2025-08-15
INT0012884,CUST00636,PROD00118,view,0.05,,1,2025-06-30
INT0012885,CUST00636,PROD00044,wishlist,0.331,,1,2026-06-15
INT0012886,CUST00636,PROD00164,view,0.088,,1,2025-10-28
INT0012887,CUST00636,PROD00213,wishlist,0.423,,1,2026-02-23
INT0012888,CUST00636,PROD00249,wishlist,0.381,,1,2025-08-02
INT0012889,CUST00636,PROD00165,view,0.05,,1,2025-11-26
INT0012890,CUST00636,PROD00146,cart,0.644,,1,2025-09-03
INT0012891,CUST00636,PROD00160,rating,0.88,3.0,1,2026-04-30
INT0012892,CUST00636,PROD00111,rating,0.97,5.0,1,2025-08-31
INT0012893,CUST00637,PROD00190,wishlist,0.325,,1,2025-06-01
INT0012894,CUST00637,PROD00114,purchase,0.864,,1,2025-07-20
INT0012895,CUST00637,PROD00221,cart,0.637,,1,2025-01-05
INT0012896,CUST00637,PROD00095,view,0.109,,1,2025-09-27
INT0012897,CUST00637,PROD00092,view,0.061,,1,2026-07-16
INT0012898,CUST00637,PROD00106,view,0.126,,1,2026-02-23
INT0012899,CUST00637,PROD00159,purchase,1.0,,1,2025-04-10
INT0012900,CUST00637,PROD00060,rating,0.978,5.0,1,2025-01-30
INT0012901,CUST00637,PROD00156,rating,0.901,4.0,1,2025-09-06
INT0012902,CUST00637,PROD00159,purchase,1.0,,1,2026-02-27
INT0012903,CUST00637,PROD00183,purchase,0.967,,1,2026-03-06
INT0012904,CUST00637,PROD00004,view,0.125,,1,2025-03-10
INT0012905,CUST00637,PROD00241,view,0.137,,1,2025-03-13
INT0012906,CUST00638,PROD00156,purchase,1.0,,3,2026-04-09
INT0012907,CUST00638,PROD00221,view,0.055,,1,2025-08-20
INT0012908,CUST00638,PROD00181,view,0.139,,1,2026-05-14
INT0012909,CUST00638,PROD00024,purchase,1.0,,1,2025-10-02
INT0012910,CUST00638,PROD00020,view,0.066,,1,2025-12-19
INT0012911,CUST00638,PROD00096,view,0.132,,1,2025-05-13
INT0012912,CUST00638,PROD00245,view,0.115,,1,2026-05-28
INT0012913,CUST00638,PROD00063,cart,0.627,,1,2026-06-13
INT0012914,CUST00638,PROD00127,purchase,1.0,,1,2026-05-04
INT0012915,CUST00638,PROD00004,view,0.068,,1,2025-11-01
INT0012916,CUST00638,PROD00171,cart,0.758,,1,2026-01-15
INT0012917,CUST00638,PROD00231,view,0.053,,1,2026-07-15
INT0012918,CUST00638,PROD00172,cart,0.584,,1,2025-02-13
INT0012919,CUST00638,PROD00003,view,0.09,,1,2026-06-17
INT0012920,CUST00638,PROD00243,view,0.129,,1,2026-03-12
INT0012921,CUST00638,PROD00175,purchase,0.931,,1,2025-04-06
INT0012922,CUST00638,PROD00194,purchase,1.0,,1,2025-07-07
INT0012923,CUST00638,PROD00069,view,0.08,,1,2025-02-08
INT0012924,CUST00638,PROD00221,purchase,1.0,,1,2025-02-10
INT0012925,CUST00638,PROD00103,view,0.167,,1,2025-12-30
INT0012926,CUST00638,PROD00022,view,0.088,,1,2025-02-02
INT0012927,CUST00638,PROD00127,purchase,1.0,,1,2025-08-18
INT0012928,CUST00638,PROD00102,view,0.133,,1,2025-08-15
INT0012929,CUST00638,PROD00065,purchase,0.951,,1,2026-03-12
INT0012930,CUST00638,PROD00049,purchase,1.0,,1,2025-03-10
INT0012931,CUST00638,PROD00179,purchase,0.922,,1,2025-11-28
INT0012932,CUST00638,PROD00162,purchase,1.0,,1,2025-06-28
INT0012933,CUST00638,PROD00102,purchase,1.0,,2,2025-11-30
INT0012934,CUST00638,PROD00035,view,0.074,,1,2025-12-27
INT0012935,CUST00638,PROD00209,view,0.128,,1,2025-04-12
INT0012936,CUST00638,PROD00097,view,0.124,,1,2026-05-21
INT0012937,CUST00639,PROD00188,rating,0.836,4.0,1,2025-08-22
INT0012938,CUST00639,PROD00008,cart,0.655,,1,2026-07-07
INT0012939,CUST00639,PROD00099,cart,0.507,,1,2025-04-11
INT0012940,CUST00639,PROD00036,view,0.118,,1,2025-07-27
INT0012941,CUST00639,PROD00036,rating,0.782,4.0,1,2025-09-04
INT0012942,CUST00639,PROD00221,view,0.061,,1,2025-02-21
INT0012943,CUST00639,PROD00219,rating,0.9,5.0,1,2025-06-28
INT0012944,CUST00639,PROD00127,cart,0.645,,1,2026-05-15
INT0012945,CUST00639,PROD00104,cart,0.617,,1,2025-12-06
INT0012946,CUST00639,PROD00150,purchase,0.984,,2,2025-06-14
INT0012947,CUST00639,PROD00164,view,0.09,,1,2026-03-07
INT0012948,CUST00639,PROD00195,cart,0.694,,1,2025-07-14
INT0012949,CUST00639,PROD00201,view,0.137,,1,2025-04-20
INT0012950,CUST00639,PROD00171,view,0.093,,1,2025-12-12
INT0012951,CUST00639,PROD00181,view,0.152,,1,2025-03-24
INT0012952,CUST00639,PROD00125,rating,0.764,4.0,1,2025-05-20
INT0012953,CUST00639,PROD00016,view,0.12,,1,2025-12-10
INT0012954,CUST00639,PROD00204,purchase,1.0,,2,2025-06-23
INT0012955,CUST00639,PROD00097,view,0.106,,1,2026-03-12
INT0012956,CUST00639,PROD00073,purchase,1.0,,2,2025-08-20
INT0012957,CUST00639,PROD00181,purchase,1.0,,1,2026-01-31
INT0012958,CUST00639,PROD00206,wishlist,0.406,,1,2025-07-22
INT0012959,CUST00639,PROD00140,wishlist,0.357,,1,2026-01-08
INT0012960,CUST00639,PROD00141,view,0.135,,1,2026-05-20
INT0012961,CUST00639,PROD00077,wishlist,0.433,,1,2025-01-11
INT0012962,CUST00639,PROD00087,rating,0.884,4.0,1,2025-08-23
INT0012963,CUST00639,PROD00161,purchase,0.987,,1,2025-04-11
INT0012964,CUST00639,PROD00012,view,0.153,,1,2025-11-25
INT0012965,CUST00640,PROD00039,view,0.128,,1,2025-12-01
INT0012966,CUST00640,PROD00221,view,0.105,,1,2026-03-15
INT0012967,CUST00640,PROD00040,purchase,1.0,,1,2026-03-27
INT0012968,CUST00640,PROD00132,view,0.111,,1,2025-01-04
INT0012969,CUST00640,PROD00053,purchase,1.0,,1,2025-12-09
INT0012970,CUST00640,PROD00101,wishlist,0.326,,1,2026-03-31
INT0012971,CUST00640,PROD00104,rating,0.753,4.0,1,2026-05-03
INT0012972,CUST00640,PROD00224,view,0.153,,1,2025-03-29
INT0012973,CUST00640,PROD00169,purchase,1.0,,1,2025-10-07
INT0012974,CUST00640,PROD00156,cart,0.715,,1,2025-06-18
INT0012975,CUST00640,PROD00079,purchase,1.0,,2,2026-02-15
INT0012976,CUST00640,PROD00153,view,0.084,,1,2025-05-10
INT0012977,CUST00640,PROD00168,view,0.142,,1,2025-03-23
INT0012978,CUST00640,PROD00108,rating,0.77,5.0,1,2025-09-24
INT0012979,CUST00640,PROD00191,purchase,0.979,,1,2026-05-29
INT0012980,CUST00640,PROD00225,purchase,0.824,,1,2025-06-10
INT0012981,CUST00640,PROD00217,view,0.133,,1,2025-05-01
INT0012982,CUST00640,PROD00218,view,0.09,,1,2025-06-19
INT0012983,CUST00640,PROD00170,rating,0.944,4.0,1,2025-05-31
INT0012984,CUST00640,PROD00170,purchase,1.0,,3,2026-03-05
INT0012985,CUST00640,PROD00014,wishlist,0.332,,1,2025-10-10
INT0012986,CUST00640,PROD00023,purchase,1.0,,1,2025-06-06
INT0012987,CUST00640,PROD00199,cart,0.634,,1,2025-12-09
INT0012988,CUST00640,PROD00108,purchase,0.943,,1,2026-04-19
INT0012989,CUST00640,PROD00193,cart,0.508,,1,2025-08-16
INT0012990,CUST00640,PROD00148,purchase,0.908,,1,2025-12-24
INT0012991,CUST00641,PROD00173,view,0.108,,1,2025-02-27
INT0012992,CUST00641,PROD00003,purchase,1.0,,1,2025-07-21
INT0012993,CUST00641,PROD00237,view,0.069,,1,2025-06-08
INT0012994,CUST00641,PROD00227,view,0.07,,1,2026-05-27
INT0012995,CUST00641,PROD00029,view,0.1,,1,2025-08-03
INT0012996,CUST00641,PROD00212,cart,0.518,,1,2025-12-24
INT0012997,CUST00641,PROD00092,view,0.129,,1,2025-10-18
INT0012998,CUST00641,PROD00118,view,0.132,,1,2025-01-15
INT0012999,CUST00641,PROD00188,purchase,0.899,,1,2025-11-21
INT0013000,CUST00641,PROD00130,cart,0.566,,1,2025-11-09
INT0013001,CUST00641,PROD00178,purchase,1.0,,1,2026-05-30
INT0013002,CUST00641,PROD00118,view,0.147,,1,2026-05-11
INT0013003,CUST00641,PROD00153,rating,0.698,5.0,1,2026-07-22
INT0013004,CUST00641,PROD00081,cart,0.596,,1,2026-03-03
INT0013005,CUST00641,PROD00155,purchase,1.0,,1,2025-02-26
INT0013006,CUST00641,PROD00119,purchase,1.0,,1,2026-04-17
INT0013007,CUST00641,PROD00108,purchase,0.86,,1,2025-05-13
INT0013008,CUST00641,PROD00081,view,0.104,,1,2026-01-08
INT0013009,CUST00641,PROD00196,view,0.05,,1,2025-08-26
INT0013010,CUST00641,PROD00162,purchase,1.0,,2,2026-02-16
INT0013011,CUST00641,PROD00102,purchase,1.0,,1,2025-04-05
INT0013012,CUST00641,PROD00171,purchase,1.0,,3,2026-04-04
INT0013013,CUST00641,PROD00102,wishlist,0.379,,1,2026-03-07
INT0013014,CUST00641,PROD00019,view,0.136,,1,2025-09-20
INT0013015,CUST00641,PROD00201,rating,0.944,4.0,1,2025-04-20
INT0013016,CUST00641,PROD00111,view,0.14,,1,2025-03-16
INT0013017,CUST00641,PROD00132,wishlist,0.391,,1,2025-08-15
INT0013018,CUST00641,PROD00178,view,0.099,,1,2025-03-03
INT0013019,CUST00641,PROD00043,view,0.07,,1,2026-04-22
INT0013020,CUST00641,PROD00119,purchase,1.0,,3,2025-04-16
INT0013021,CUST00641,PROD00209,view,0.114,,1,2026-06-11
INT0013022,CUST00641,PROD00077,purchase,1.0,,1,2025-10-18
INT0013023,CUST00641,PROD00154,cart,0.564,,1,2025-08-07
INT0013024,CUST00642,PROD00127,view,0.115,,1,2025-11-04
INT0013025,CUST00642,PROD00077,purchase,0.886,,2,2025-08-15
